snapshot,BW,BY,BB,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
2024-05-17 15:00:00+00:00,0.17881402120678977,0.07532062102008344,0.29327747721283703,0.23647571951319935,0.007008162716638915,0.09440565486203104,0.6025801085151163,0.17446252604048376,0.09415365340834426,0.4148885620560036,0.2140269594070903,0.015156944232181948,0.05262624925822791
2024-05-17 16:00:00+00:00,0.22493558715859585,0.09795238178915523,0.354667217593702,0.3050343776011726,0.0076589805433934025,0.09895005076061655,0.6419155215600566,0.16636765066925002,0.08587345190694237,0.4440194931191056,0.270846159571995,0.01514143805487133,0.16044529019494724
2024-05-17 17:00:00+00:00,0.28716186990410775,0.15252839644660404,0.419941476850105,0.37356503685762116,0.008662864190090798,0.11764712089647376,0.6756633232931963,0.19752315723260777,0.10357438624789289,0.5633912307089807,0.4041975496334668,0.019830682300082877,0.2127451994205913
2024-05-17 18:00:00+00:00,0.3348379153325524,0.18069220743479436,0.5074623226580058,0.4115451112244612,0.009106034016787279,0.1295087815820462,0.7139578626032764,0.21856637959290035,0.12327110979206492,0.6284874253316938,0.4970635768036084,0.028061723224816437,0.23210367174737337
2024-05-17 19:00:00+00:00,0.3502444257100927,0.17163875355843397,0.5192480858264796,0.4424300024087783,0.008702472835850062,0.12981224510956157,0.734026433244513,0.19935275070306452,0.13084505566780197,0.6363978699401717,0.42834787700998556,0.02711024203733046,0.2311214057930897
2024-05-17 20:00:00+00:00,0.3579738905778282,0.15956218883332868,0.5455584048945827,0.46795982932716385,0.009720322626690363,0.12930325063138468,0.7433713241906206,0.17440470696046498,0.1301341006539257,0.6719715619958399,0.46032224496602053,0.023071369897832428,0.22975519552124368
2024-05-17 21:00:00+00:00,0.32490387187484493,0.14595457024997655,0.5611442833062716,0.4783272006416765,0.011230330950334074,0.13580969676925622,0.7685799713369612,0.16326034314653456,0.1341349462509291,0.7571421952306526,0.4307096366928177,0.022807080039564144,0.2149299543899143
2024-05-17 22:00:00+00:00,0.30338984996461676,0.13226441244656365,0.5672952057023628,0.5077733159067458,0.010553980816937855,0.10750909257744719,0.7915582201145552,0.1533943048516702,0.1542575208191401,0.7758774062498044,0.4012807285082461,0.02300546806970771,0.1876006718158378
2024-05-17 23:00:00+00:00,0.28586794541867633,0.0981399413595,0.5579722858161871,0.5376648176448542,0.010927489596863424,0.09875200209959928,0.8067155733627404,0.1611577468225305,0.18264072324889577,0.7750324535820677,0.4289162609298196,0.02593230251175575,0.17726478022392247
2024-05-18 00:00:00+00:00,0.2549546373730738,0.0918254648240622,0.5339897011777704,0.5287872890940409,0.011221063390504174,0.10270887301117723,0.7473531851946054,0.14716700906938396,0.13692502969474812,0.7163150473108587,0.4778621115418716,0.02926743799030539,0.13875176915467619
