Date;Nuclear;Lignite;Coal;Gas;Other Fossil;Hydro;Wind;Solar;Biomass;Other Renewables;Total Energy;Renewable Share;Missing Data;Missing Data Line
13/06 16:00 UTC,0,11053.6474,2066.0331,8733.7892,1050.992,4738.109,3665.6099000000004,15393.8386,4372.3756,64,51138.394799999995;51.2;0;0
13/06 17:00 UTC,0,11173.5187,2282.7205,10798.7988,1047.2898,6132.1832,3154.3489,7297.7501,4545.7256,64,46496.335600000006;38.6;0;0
13/06 18:00 UTC,0,11285.946,2296.2331,11542.9687,1020.8881,8032.817000000001,3253.0151,2131.1451,4609.1436,0,44172.1567;29.45;0;0
13/06 19:00 UTC,0,11401.1402,2288.4138,11427.2873,1064.6894,7884.6443,4485.1941,147.7441,4565.2251,0,43264.3383;27.99;0;0
13/06 20:00 UTC,0,11390.9796,2243.6867,9952.4599,1100.9394,6113.392900000001,6442.556699999999,11.0779,4387.8476,0,41642.94070000001;32.53;0;0
13/06 21:00 UTC,0,11088.7736,1886.0514,7526.0303,1092.0438,3653.1642,9222.1342,4.1817,4179.8151,0,38652.1943;41.31;0;0
13/06 22:00 UTC,0,10045.6398,1560.2615,5450.6027,1063.7231,3202.6639,11567.5952,4.0745,4049.8962,62,37006.456900000005;49.25;0;0
13/06 23:00 UTC,0,8023.8438,1146.6944,3763.336,1000.7852,2584.2353000000003,13359.154,3.8218,3920.0025,62,33863.873;58.209999999999994;0;0
14/06 00:00 UTC,0,7574.7042,968.1091,3189.8468,998.9644000000001,2491.3374,14793.6279,3.8025,3850.1173,62,33932.5096;62.17;0;0
14/06 01:00 UTC,0,7365.5669,938.1271,3277.6675,973.5234999999999,2449.626,15961.4638,3.5718,3835.8312,62,34867.37780000001;63.970000000000006;0;0
14/06 02:00 UTC,0,7633.3169,942.3994,3154.4125,982.3695,2500.8815,16343.434799999999,7.9732,3892.066,62,35518.8538;64.05;0;0
14/06 03:00 UTC,0,8321.3096,1095.2322,3552.615,977.0219,2744.4204,16851.995899999998,419.1559,3989.4003,62,38013.1512;62.660000000000004;0;0
14/06 04:00 UTC,0,8884.6909,1268.5081,4145.8636,984.5822,4238.8457,16308.5494,2671.2212,4287.3099,62,42851.570999999996;60.870000000000005;0;0
14/06 05:00 UTC,0,8964.2977,1319.8624,4423.0108,1067.1367,6025.5171,14135.444099999999,6049.2669,4424.216,62,46470.75169999999;59.41;0;0
14/06 06:00 UTC,0,9051.6157,1363.4963,4454.0058,1061.86,6808.6211,12178.1462,10270.3144,4398.1237,62,49648.1832;60.23;0;0
14/06 07:00 UTC,0,8765.5,1285.1076,4461.2648,1056.1653,5297.7225,11398.2934,14901.5635,4203.0256,56,51424.6427;64.82;0;0
14/06 08:00 UTC,0,8091.9594,995.4599,4069.8215,1030.3587,3856.7181,12153.120200000001,19083.0497,4028.7711,56,53365.258599999994;71.03;0;0
14/06 09:00 UTC,0,6311.6374,936.7622,3835.7348,996.9123999999999,2578.4976,14662.2168,22265.3526,3910.3495,56,55553.46329999999;78.03;0;0
14/06 10:00 UTC,0,5156.7718,961.5806,3525.8465,995.6987,2549.6393,17001.9519,25089.5628,3788.2872,56,59125.3388;81.77;0;0
14/06 11:00 UTC,0,5066.0417,966.9013,3455.3172,987.6487,2777.6598000000004,17895.851000000002,25505.6167,3747.8209,56,60458.857299999996;82.26;0;0
14/06 12:00 UTC,0,5670.9929,954.0666,3496.1873,985.0629999999999,3132.7805,17813.979,24315.4245,3782.418,58,60208.911799999994;80.92;0;0
14/06 13:00 UTC,0,6251.558,933.9357,3449.4434,947.3217,2913.4129,17227.5113,21922.558,3824.1381,60,57529.87909999999;79.32000000000001;0;0
14/06 14:00 UTC,0,6931.8446,828.313,3415.2739,956.5935,2916.2909999999997,16274.976299999998,18791.9878,3940.414,60,54115.6941;77.14;0;0
14/06 15:00 UTC,0,8063.6044,986.9491,3584.9366,983.0253,3699.2221000000004,15031.055199999999,14911.1001,4130.1832,66,51456.075999999994;71.63000000000001;0;0
14/06 16:00 UTC,0,8380.8623,1298.838,4797.4989,970.9393,6259.2912,13716.3919,10264.0528,4388.6817,68,50144.5561;62.64999999999999;0;0
14/06 17:00 UTC,0,7811.5313,1427.9278,5654.8482,974.5996,8217.141599999999,12542.148200000001,5250.1868,4566.8657,74,46519.2492;54.910000000000004;0;0
14/06 18:00 UTC,0,8305.0909,1432.1237,5870.6069,1101.6626999999999,8877.75,11515.9522,1658.685,4622.593,0,43384.4644;48.199999999999996;0;0
14/06 19:00 UTC,0,8409.5676,1421.4442,5721.8482,1068.1048,8195.1009,12746.871299999999,119.6042,4551.5143,0,42234.055499999995;48.339999999999996;0;0
14/06 20:00 UTC,0,8115.7079,1360.241,5262.2665,1077.4176,7133.5694,14613.1092,11.4681,4372.157,0,41945.9367;52.370000000000005;0;0
14/06 21:00 UTC,0,6880.1695,1048.5654,4561.2126,1107.833,4908.1283,17037.8031,6.2698,4181.7598,0,39731.7415;60.27;0;0
14/06 22:00 UTC,0,5500.5602,685.3603,3817.814,1130.535,3050.3257000000003,19028.3553,3.4564,4060.4739,63,37339.880800000006;68.52000000000001;0;0
14/06 23:00 UTC,0,3675.5863,636.783,3591.7575,1136.071,2844.7290000000003,19543.9211,4.3328,4012.4047,63,35508.585399999996;72.99;0;0
15/06 00:00 UTC,0,3340.7942,645.5161,3451.5258,1119.3932,2871.1375,19987.852700000003,3.6899,3993.2519,63,35476.16130000001;74.57000000000001;0;0
15/06 01:00 UTC,0,3051.5184,632.4794,3440.2563,1124.1996,2556.3876999999998,21225.572799999998,4.2037,3947.6978,63,36045.31569999999;76.83;0;0
15/06 02:00 UTC,0,3085.8484,631.8934,3425.8092,1134.3112999999998,2728.5881,22344.808699999998,14.7706,3977.0463,63,37406.076;77.08;0;0
15/06 03:00 UTC,0,3100.5752,636.5091,3414.2158,1082.8739,2623.6245000000004,24102.904599999998,476.7435,4004.7944,63,39505.241;78.64;0;0
15/06 04:00 UTC,0,3093.9124,636.8257,3423.7978,1081.0501,2330.5484,26884.7192,2195.0684,4068.941,63,43777.863000000005;81.01;0;0
15/06 05:00 UTC,0,3040.9949,632.5826,2965.0151,1055.2189,2491.2762,28720.253999999997,4900.757,4092.0786,63,47961.177299999996;83.39999999999999;0;0
15/06 06:00 UTC,0,3026.4797,629.0221,2726.8685,1066.0376999999999,2549.4424,29510.5938,8781.565,4030.4721,63,52383.4813;85.28;0;0
15/06 07:00 UTC,0,3013.3026,630.2186,2750.3207,1088.9941,3452.1187,28265.4245,14424.0563,3961.5542,63,57648.98969999999;84.86;0;0
15/06 08:00 UTC,0,3015.3766,625.4727,2708.2382,1051.0796,2403.9882999999995,25286.462799999998,21009.8825,3886.6867,63,60050.187399999995;87.25;0;0
15/06 09:00 UTC,0,3019.0684,628.7347,2703.3053,1047.6459,2178.1038,23381.9783,27349.4228,3842.0999,63,64213.35910000001;88.44999999999999;0;0
15/06 10:00 UTC,0,3028.0723,628.7572,2570.4498,989.7996,2161.7980000000002,20274.7461,32097.2649,3757.5493,63,65571.4372;88.87;0;0
15/06 11:00 UTC,0,3030.3,621.3621,2496.8447,944.0423999999999,2117.8973,15707.7248,34545.6198,3730.4067,63,63257.1978;88.66000000000001;0;0
15/06 12:00 UTC,0,3022.9794,610.5726,2497.363,950.1175,2066.8892,14383.2032,34821.8232,3738.8839,63,62154.832;88.42;0;0
15/06 13:00 UTC,0,3042.9126,599.9942,2470.9894,912.9449999999999,2022.9407,17075.9584,33152.434,3758.1774,63,63099.35170000001;88.66000000000001;0;0
15/06 14:00 UTC,0,3042.2246,592.1839,2478.5044,898.1126999999999,2249.4609,20236.1701,29287.284,3829.5651,63,62676.5057;88.53999999999999;0;0
15/06 15:00 UTC,0,3115.229,593.3288,2626.7356,931.8619999999999,2782.6711999999998,22582.240999999998,22860.1781,3955.4488,63,59510.6945;86.92;0;0
15/06 16:00 UTC,0,3209.6963,680.5403,2888.3312,933.3276999999999,3034.6264,23293.6587,14769.9995,4144.9642,63,53018.14430000001;84.17999999999999;0;0
15/06 17:00 UTC,0,3337.6669,890.706,3223.9638,950.6941999999999,4659.0751,21903.625799999998,7027.3412,4357.675,63,46413.748;77.21000000000001;0;0
15/06 18:00 UTC,0,3689.1288,1001.6741,3912.5944,967.3285000000001,7913.1089999999995,18342.1674,2209.2318,4507.7014,0,42542.9354;64.98;0;0
15/06 19:00 UTC,0,3888.4306,1177.9246,4251.9259,965.5386,8453.942799999999,16725.646399999998,168.6361,4487.0185,0,40119.0635;59.660000000000004;0;0
15/06 20:00 UTC,0,4110.4098,1245.8358,4142.6892,991.6075,7662.3534,17349.2802,6.3522,4390.7445,0,39899.272600000004;60.81999999999999;0;0
15/06 21:00 UTC,0,3513.1547,986.3991,4144.3273,1015.8179,5731.379599999999,18442.8761,3.6569,4250.9666,0,38088.5782;66.06;0;0
15/06 22:00 UTC,0,3331.3543,870.9275,3709.2929,1072.2226,4854.6037,19044.6838,4.9263,4124.9999,64,37077.011;69.14;0;0
15/06 23:00 UTC,0,3057.2464,871.7582,3363.7082,1043.0417,3683.6052,19251.7592,3.9949,4041.7306,64,35380.8444;72.71;0;0
16/06 00:00 UTC,0,3031.6709,585.285,3061.7206,1079.7338,3274.742,19448.5083,3.5882,3974.9835,64,34524.232299999996;74.86;0;0
16/06 01:00 UTC,0,3040.8437,599.6013,3127.0547,1124.2241999999999,2773.2628,19400.6225,3.4399,3939.3437,64,34072.3928;75.51;0;0
16/06 02:00 UTC,0,3084.8429,605.8963,3192.6171,1169.9825,2433.9452,19058.6764,13.71,3941.0196,64,33564.689999999995;75.64;0;0
16/06 03:00 UTC,0,3108.1075,610.1439,3185.6697,1105.0438,2467.7086000000004,18888.5925,551.2474,3975.7498,62,33954.2632;75.94;0;0
16/06 04:00 UTC,0,3078.7798,611.0666,3116.9359,1086.2185,2417.7351000000003,17900.230799999998,3552.4516,4041.1829,60,35864.6012;77.77;0;0
16/06 05:00 UTC,0,3032.6058,613.5585,2756.4228,1073.7414,2438.0202999999997,16184.933799999999,10237.2729,4083.1441,60,40479.69959999999;81.21000000000001;0;0
16/06 06:00 UTC,0,3032.6461,611.4123,2668.2042,1090.2122,2764.5752,13131.4923,18841.8852,4063.8105,60,46264.238;82.97;0;0
16/06 07:00 UTC,0,3021.102,602.9419,2716.1605,1134.9951,2490.9224,12461.4207,26898.2091,3987.0008,60,53372.752499999995;85.53;0;0
16/06 08:00 UTC,0,3018.136,601.4153,2736.1605,1132.8377,2416.5621,11905.2074,33487.7664,3912.4348,60,59270.5202;87;0;0
16/06 09:00 UTC,0,2946.7746,600.8226,2755.2629,1163.2701,2272.0017,13234.441200000001,36537.409,3855.0946,60,63425.0767;88.06;0;0
16/06 10:00 UTC,0,3018.3754,594.1639,2759.9428,1152.7436,2176.6965999999998,14394.7493,36772.9356,3782.6014,60,64712.20859999999;88.26;0;0
16/06 11:00 UTC,0,3052.9926,577.8069,2750.3485,1121.7961,2080.9712,13773.8245,36180.2889,3756.5317,60,63354.5604;88.06;0;0
16/06 12:00 UTC,0,3048.6103,578.4759,2700.39,1099.4085,2271.3633,12586.5599,34683.7037,3721.9044,60,60750.416;87.53;0;0
16/06 13:00 UTC,0,3051.0749,574.2194,2747.6182,1133.9409,2245.1704,12598.2855,30888.2302,3737.7382,60,57036.277700000006;86.69;0;0
16/06 14:00 UTC,0,3081.9272,664.7849,2788.7968,1158.0285000000001,2400.3945999999996,12924.9623,25859.3656,3830.5374,60,52768.797300000006;85.14;0;0
16/06 15:00 UTC,0,3102.2384,860.9463,2832.2058,1207.9892,2841.0742,13937.6853,19564.0463,3964.6195,60,48370.80500000001;82.48;0;0
16/06 16:00 UTC,0,4156.8962,963.9222,3123.7044,1190.4703,3261.1414000000004,13957.7788,12583.0197,4154.876,60,43451.80900000001;76.85;0;0
16/06 17:00 UTC,0,6498.7297,1148.1536,3836.8639,1201.4687999999999,4969.0316,11479.828000000001,5899.2067,4398.6212,60,39491.90349999999;62.46000000000001;0;0
16/06 18:00 UTC,0,7306.0319,1285.2041,4510.5045,1199.0324,7315.436299999999,9811.2907,1856.6561,4523.5929,0,37807.74889999999;50.68;0;0
16/06 19:00 UTC,0,7769.543,1287.5973,4653.5682,1189.73,8427.5131,8335.6225,176.0021,4526.9371,0,36366.513300000006;44.46;0;0
16/06 20:00 UTC,0,8041.2368,1303.429,4789.8018,1180.5493,9119.3232,7873.6005000000005,18.7599,4470.9636,0,36797.664099999995;42.42;0;0
16/06 21:00 UTC,0,8302.0896,1270.0549,4796.012,1179.798,6526.1903,8370.6962,6.9924,4293.0384,0,34744.8718;44.529999999999994;0;0
16/06 22:00 UTC,0,8295.7694,1299.4442,4307.0487,1250.7782,4288.438700000001,8598.517100000001,3.3629,4037.0373,62,32142.396499999995;48.08;0;0
16/06 23:00 UTC,0,8415.2225,1308.6599,4640.8179,1238.8091000000002,3412.2107,8503.9034,3.2888,3912.7966,62,31497.708899999998;47.870000000000005;0;0
17/06 00:00 UTC,0,8645.0666,1286.3042,4943.4441,1219.5149999999999,3070.8024,7976.7631,3.4783,3876.6644,62,31084.038099999998;46.44;0;0
